a1,a2,growth1,growth2,growth3,epsilon
0.0,0.0,0.9999999999999997,0.9999999999999997,1.0,0
0.0,0.421875,0.9999999999999997,0.9802853486373249,0.9802853486373249,0
0.0,0.84375,0.9999999999999997,0.9597347112226422,0.9597347112226422,0
0.0,1.265625,0.9999999999999997,0.9383809671033865,0.9383809671033865,0
0.0,1.6875,0.9999999999999997,0.9162798663373015,0.9162798663373015,0
0.0,2.109375,0.9999999999999997,0.8935129436377945,0.8935129436377942,0
0.0,2.53125,0.9999999999999997,0.870188986409252,0.8701889864092517,0
0.0,2.953125,0.9999999999999997,0.846443300489647,0.846443300489647,0
0.0,3.375,0.9999999999999997,0.8224341906809418,0.8224341906809418,0
0.0,3.796875,0.9999999999999997,0.798336502295994,0.798336502295994,0
0.0,4.21875,0.9999999999999997,0.7743326972356636,0.7743326972356632,0
0.0,4.640625,0.9999999999999997,0.750602580128121,0.750602580128121,0
0.0,5.0625,0.9999999999999997,0.7273131977120907,0.7273131977120907,0
0.0,5.484375,0.9999999999999997,0.7046104230181824,0.7046104230181824,0
0.0,5.90625,0.9999999999999997,0.6826132995090299,0.6826132995090299,0
0.0,6.328125,0.9999999999999997,0.6614115411903173,0.6614115411903173,0
0.0,6.75,0.9999999999999997,0.6410659238012324,0.6410659238012327,0
0.0,7.171875,0.9999999999999997,0.6216108598668898,0.6216108598668898,0
0.0,7.59375,0.9999999999999997,0.603058291807141,0.6030582918071417,0
0.0,8.015625,0.9999999999999997,0.5854021093708932,0.5854021093708932,0
0.0,8.4375,0.9999999999999997,0.5686224951439889,0.5686224951439889,0
0.0,8.859375,0.9999999999999997,0.5526898276440638,0.5526898276440638,0
0.0,9.28125,0.9999999999999997,0.5375679650708428,0.5375679650708425,0
0.0,9.703125,0.9999999999999997,0.5232168706507538,0.5232168706507538,0
0.0,10.125,0.9999999999999997,0.5095946237162137,0.5095946237162137,0
0.0,10.546875,0.9999999999999997,0.49665890133724433,0.49665890133724416,0
0.0,10.96875,0.9999999999999997,0.4843680277213686,0.4843680277213686,0
0.0,11.390625,0.9999999999999997,0.4726816846907885,0.4726816846907885,0
0.0,11.8125,0.9999999999999997,0.46156136479716425,0.4615613647971641,0
0.0,12.234375,0.9999999999999997,0.4509706343112621,0.45097063431126194,0
0.0,12.65625,0.9999999999999997,0.4408752593263853,0.4408752593263853,0
0.0,13.078125,0.9999999999999997,0.43124323589559554,0.4312432358955952,0
0.0,13.5,0.9999999999999997,0.4220447549297785,0.42204475492977833,0
0.0,13.921875,0.9999999999999997,0.41325212448408555,0.4132521244840854,0
0.0,14.34375,0.9999999999999997,0.4048396658048181,0.4048396658048176,0
0.0,14.765625,0.9999999999999997,0.396783594778787,0.396783594778787,0
0.0,15.1875,0.9999999999999997,0.38906189690932985,0.38906189690933,0
0.0,15.609375,0.9999999999999997,0.3816542013626448,0.3816542013626448,0
0.0,16.03125,0.9999999999999997,0.3745416577581366,0.3745416577581364,0
0.0,16.453125,0.9999999999999997,0.367706818037296,0.367706818037296,0
0.0,16.875,0.9999999999999997,0.36113352479830796,0.3611335247983081,0
0.0,17.296875,0.9999999999999997,0.3548068068228152,0.3548068068228152,0
0.0,17.71875,0.9999999999999997,0.348712782068226,0.348712782068226,0
0.0,18.140625,0.9999999999999997,0.3428385680953295,0.3428385680953293,0
0.0,18.5625,0.9999999999999997,0.33717219970389306,0.3371721997038927,0
0.0,18.984375,0.9999999999999997,0.33170255342713184,0.3317025534271317,0
0.0,19.40625,0.9999999999999997,0.32641927846678565,0.326419278466786,0
0.0,19.828125,0.9999999999999997,0.32131273361763285,0.32131273361763285,0
0.0,20.25,0.9999999999999997,0.31637392972194495,0.31637392972194495,0
0.0,20.671875,0.9999999999999997,0.3115944772022293,0.3115944772022295,0
0.0,21.09375,0.9999999999999997,0.30696653823874404,0.30696653823874404,0
0.0,21.515625,0.9999999999999997,0.30248278318253796,0.30248278318253796,0
0.0,21.9375,0.9999999999999997,0.29813635082230244,0.29813635082230244,0
0.0,22.359375,0.9999999999999997,0.2939208121521502,0.29392081215215005,0
0.0,22.78125,0.9999999999999997,0.2898301373162694,0.2898301373162694,0
